source,target,value
1390,1800071536,13
1390,1800021339,13
1391,1802821120,13
1391,1802814933,13
1391,1808405164,13
1391,1802816711,13
1391,1800192965,13
1392,1800022439,13
1392,1804770389,13
1392,1807816360,13
1392,1800109653,13
1392,1800018964,13
1393,1802814933,13
1393,1800223031,13
1393,1800182293,13
1393,1807437187,13
1393,1808405164,13
1394,1800043163,13
1394,1800023777,13
1394,1800229750,13
1394,1800228066,13
1394,1800022089,13
1395,1800233344,13
1395,1800112664,13
1395,1800025551,13
1395,1800112611,13
1395,1800018964,13
1396,1800096752,13
1396,1808405164,13
1396,1800107656,13
1396,1800025551,13
1396,1800350475,13
1397,1800026582,13
1397,1807761085,13
1397,1808404018,13
1397,0,13
1397,1802761123,13
1398,1800099328,13
1398,1800025762,13
1398,1804383744,13
1398,1800279640,13
1398,1800071790,13
1399,1800070872,13
1399,1808411891,13
1399,1808455533,13
1399,1800026459,13
1399,1804707629,13
1400,1800022229,13
1400,1800022106,13
1400,1800022145,13
1400,1800228066,13
1400,1800099342,13
1401,1800191942,13
1401,1800206599,13
1401,1808433160,13
1401,1800259142,13
1401,1800136186,13
1402,1800112642,13
1402,1800229750,13
1402,1800112611,13
1402,1800353550,13
1402,1800228066,13
1403,1804383671,13
1403,1800025371,13
1403,1802834401,13
1403,1808418956,13
1403,1807537518,13
1404,1800019267,13
1404,1808405164,13
1404,1807816315,13
1404,1800022089,13
1404,1800350475,13
1405,1808419749,13
1405,1800020345,13
1405,1800023786,13
1405,1800223031,13
1405,1800025551,13
1406,1800099816,13
1406,1804861092,13
1406,1800361191,13
1406,0,13
1406,1800223031,13
1407,1807858198,13
1407,1800128578,13
1407,1800350475,13
1407,1800064784,13
1407,1800245898,13
1408,1804383671,13
1408,1800350475,13
1408,1800228066,13
1408,1800018810,13
1408,1800021339,13
1409,1808435941,13
1409,1800340927,13
1409,1800230976,13
1409,1800228066,13
1409,1800022229,13
1410,1800067581,13
1410,1800019304,13
1410,1800229750,13
1410,1800353749,13
1410,1800025551,13
1411,1800353749,13
1411,1800350475,13
1411,1800245829,13
1411,1800362940,13
1411,1800137971,13
1412,1800070006,13
1412,1800223031,13
1412,1800242003,13
1412,1800120902,13
1412,1800020102,13
1413,1803453994,13
1413,1807751013,13
1413,1800229750,13
1413,1800022106,13
1413,1800353545,13
1414,1800139746,13
1414,1800229750,13
1414,1800018964,13
1414,1800022089,13
1414,1800022106,13
1415,1800037921,13
1415,1800025551,13
1415,1800179562,13
1415,1800244920,13
1415,1802814933,13
1416,1808419749,13
1416,1800025551,13
1416,1800022089,13
1416,1800025371,13
1416,1800229750,13
1417,1800018916,13
1417,1804383671,13
1417,1800114635,13
1417,1802814933,13
1417,1800060404,13
1418,1800022089,13
1418,1808404439,13
1418,1808419749,13
1418,1800223031,13
1418,1802814933,13
1419,1808419749,13
1419,1808411888,13
1419,1800340649,13
1419,1800025551,13
1419,1800027944,13
1420,1808404459,13
1420,1800268955,13
1420,1808404439,13
1420,1804361439,13
1420,1807645166,13
1421,1808411996,13
1421,1808491635,13
1421,1800082897,13
1421,1807859436,13
1421,1808402918,13
1422,1807437044,13
1422,1808404010,13
1422,1800092910,13
1422,1800245898,13
1422,1800064784,13
1423,1808411996,13
1423,1800235870,13
1423,1800317443,13
1423,1800228066,13
1423,1800223031,13
1424,1800018999,13
1424,1800228066,13
1424,1807463608,13
1424,1804408964,13
1424,1800174422,13
1425,1802814933,13
1425,1800223031,13
1425,1804133346,13
1425,1800363151,13
1425,1800072405,13
1426,1800021531,13
1426,1800223031,13
1426,1800238578,13
1426,1800133836,13
1426,1800026703,13
1427,1800103151,13
1427,1804329632,13
1427,1800114635,13
1427,1800252796,13
1427,1802834401,13
1428,1800099328,13
1428,1802821120,13
1428,1800050522,13
1428,1800245898,13
1428,1800026582,13
1429,1800082735,13
1429,1800054624,13
1429,1800223031,13
1429,1800245829,13
1429,1800025601,13
1430,1804713420,13
1430,1800228066,13
1430,1800353571,13
1430,1800022096,13
1430,1800022106,13
1431,1808445211,13
1431,1800206599,13
1431,1800071079,13
1431,1808405164,13
1431,1800182038,13
1432,1808465495,13
1432,1800026703,13
1432,1800228066,13
1432,1808403981,13
1432,1800223031,13
1433,1807426884,13
1433,1800022145,13
1433,1800100997,13
1433,1800022106,13
1433,1800234527,13
1434,1800235955,13
1434,1800233344,13
1434,1802814933,13
1434,1800120902,13
1434,1802761117,13
1435,1800100997,13
1435,1807858520,13
1435,1800350475,13
1435,1800244920,13
1435,1800233344,13
1436,1800223031,13
1436,1804383678,13
1436,1800340322,13
1436,1800159124,13
1436,1800026459,13
1437,1800228066,13
1437,1800245898,13
1437,1807599125,13
1437,1800021319,13
1437,1804364755,13
1438,1800040364,13
1438,1800052125,13
1438,1800223031,13
1438,1808503478,13
1438,1800026459,13
1439,1800071079,13
1439,1808478049,13
1439,1800124151,13
1439,1808514564,13
1439,1800020981,13
1440,1800223031,13
1440,1808416695,13
1440,1800228066,13
1440,1807426884,13
1440,1807426893,13
1441,1807859436,13
1441,1808411996,13
1441,1807816302,13
1441,1808455533,13
1441,1800242776,13
1442,1800353825,13
1442,1807634517,13
1442,1804133346,13
1442,1800353749,13
1442,1800022106,13
1443,1800340649,13
1443,1800340322,13
1443,1804383744,13
1443,1808410341,13
1443,1800102975,13
1444,1808435938,13
1444,1800340653,13
1444,1800134855,13
1444,1804724734,13
1444,1800105827,13
1445,1800025551,13
1445,1807426893,13
1445,1808405164,13
1445,1800228066,13
1445,1808404010,13
1446,1800096752,13
1446,1804133402,13
1446,1800054624,13
1446,1800057265,13
1446,1802761123,13
1447,1800340649,13
1447,1800228066,13
1447,1800110377,13
1447,1800340322,13
1447,1800024141,13
1448,1800128578,13
1448,1808455533,13
1448,1807816315,13
1448,1807776067,13
1448,1807776039,13
1449,1804383678,13
1449,1800026459,13
1449,1800340322,13
1449,1800245898,13
1449,1807645166,13
1450,1807859434,13
1450,1802814933,13
1450,1808404439,13
1450,1802761117,12.666667
1450,1808411996,12.666667
1451,1800216534,13
1451,1800261950,13
1451,1808403703,13
1451,1800353571,13
1451,1804713420,13
1452,1800226254,13
1452,1800044667,13
1452,1800230900,13
1452,1800020267,13
1452,1800444902,13
1453,1800099328,13
1453,1800133836,13
1453,1800110377,13
1453,1800198675,13
1453,1800063905,13
1454,1800362940,13
1454,1800021677,13
1454,1804861092,13
1454,1800223031,13
1454,1800103151,13
1455,1800024141,13
1455,1808419749,13
1455,1802813191,13
1455,1800025551,13
1455,1808405048,13
1456,1800048705,13
1456,1807776058,13
1456,1804861092,13
1456,1800114127,13
1456,1800237139,13
1457,1802834401,13
1457,1804385478,13
1457,1800070594,13
1457,1800062169,13
1457,1808419749,13
1458,1800024464,13
1458,1808411996,13
1458,1800100585,13
1458,1804133346,13
1458,1800228066,13
1459,1800024141,13
1459,1800019304,13
1459,1804329632,13
1459,1800421139,13
1459,1808496615,13
1460,1808487412,13
1460,1800103151,13
1460,1804383671,13
1460,1800361191,13
1460,1800244920,13
1461,1808405048,13
1461,1808405250,13
1461,1808419749,13
1461,1800043163,13
1461,1800022106,13
1462,1800021339,13
1462,1800201616,13
1462,1800341717,13
1462,1800153918,13
1462,1800212379,12.884615
1463,1800256439,13
1463,1800161887,13
1463,1800021677,13
1463,1800228205,13
1463,1800103151,13
1464,1800020867,13
1464,1800072327,13
1464,1800019257,13
1464,1808435651,13
1464,1800019151,13
1465,1802816711,13
1465,1800088651,13
1465,1800226270,13
1465,1807812137,13
1465,1800111258,13
1466,1802830366,13
1466,1800121143,13
1466,1800223031,13
1466,1808485843,13
1466,1800245898,13
1467,1800114768,13
1467,1800064675,13
1467,1804476721,13
1467,1800242776,13
1467,1808396034,13
1468,1800043163,13
1468,1800165355,13
1468,1800125214,13
1468,0,13
1468,1800020507,13
1469,1800018623,13
1469,1804149275,13
1469,1800215641,13
1469,1800072614,13
1469,1800205324,13
1470,1800019191,13
1470,1800353749,13
1470,1804536438,13
1470,1800022089,13
1470,1800024516,13
1471,1800353545,13
1471,1800256439,13
1471,1800233344,13
1471,0,13
1471,1800223031,13
1472,1800049701,13
1472,1800030906,13
1472,1808405048,13
1472,1800022089,13
1472,1800099342,13
1473,1800071079,13
1473,1800024141,13
1473,1807617199,13
1473,1800353571,13
1473,1800168581,13
1474,1807485310,13
1474,1800026459,13
1474,1800228066,13
1474,1800245898,13
1474,1804383564,13
1475,1800020981,13
1475,1804094865,13
1475,1800082011,13
1475,1800340322,13
1475,1800090026,13
1476,1800228087,13
1476,1800120902,13
1476,1807657195,13
1476,1800020102,13
1476,1800125964,13
1477,1805535154,13
1477,1800198688,13
1477,1800071536,13
1477,1800198675,13
1477,1800079223,13
1478,1800238082,13
1478,1800231636,13
1478,1808516293,13
1478,1808433119,13
1478,1800025366,13
1479,1800223031,13
1479,1800057086,13
1479,1800136265,13
1479,1800243088,13
1479,1802834401,13
1480,1804133346,13
1480,1800182038,13
1480,1800018964,13
1480,1802816835,12.5
1480,1800037921,12.5
1481,1800019257,13
1481,1800025551,13
1481,1807565371,13
1481,1800137971,13
1481,1800229750,13
1482,1800019388,13
1482,1804770389,13
1482,1800018964,13
1482,1800022096,13
1482,1800020489,13
1483,1800223031,13
1483,1800120902,13
1483,1800228066,13
1483,1807761085,13
1483,1800023087,13
1484,1800024806,13
1484,1800082075,13
1484,1800110377,13
1484,1800341693,13
1484,1800183197,13
1485,1800117946,13
1485,1800134855,13
1485,1800030906,13
1485,1800341113,13
1485,1804133346,13
1486,1800020133,13
1486,1800228066,13
1486,1800027973,12.5
1486,1807858489,12.5
1486,1800240281,12.5
1487,1800244920,13
1487,1800071079,13
1487,1800204042,13
1487,1800024141,13
1487,1800353749,13
1488,1800057265,13
1488,1800070006,13
1488,1800223031,13
1488,1800021319,13
1488,1807579301,13
1489,1800112611,13
1489,1800024095,13
1489,1800025551,13
1489,1800022089,13
1489,1800353825,13
1490,1800353825,13
1490,1800025366,13
1490,1804398726,13
1490,1800022106,13
1490,1800020507,13
1491,1802834401,13
1491,1800228066,13
1491,1800245898,13
1491,1800022106,13
1491,1802821765,13
1492,1807776067,13
1492,1800228066,13
1492,1800064784,13
1492,1807426884,13
1492,1800179562,13
1493,1808435651,13
1493,1800552752,13
1493,1800233344,13
1493,0,13
1493,1807426893,13
1494,1800019151,13
1494,1808491635,13
1494,1800223031,13
1494,1807657195,13
1494,1800245898,13
1495,1804329632,13
1495,1807776067,13
1495,1800043163,13
1495,1800025371,13
1495,1800099342,13
1496,1808404439,13
1496,1800198688,13
1496,1804133402,13
1496,1800018916,13
1496,1800018810,13
1497,1800022439,13
1497,1800019048,13
1497,1800019055,13
1497,1800353545,13
1497,1804770389,13
1498,1808404889,13
1498,1800043163,13
1498,1800229750,13
1498,1800022145,13
1498,1800025371,13
1499,1808455533,13
1499,1800024300,13
1499,1800019337,13
1499,1800018938,13
1499,1804383671,13
1500,1800068492,13
1500,1800361191,13
1500,1800353550,13
1500,1800059423,13
1500,1800228066,13
1501,1800252796,13
1501,1808416653,13
1501,1800420000,13
1501,1807565371,13
1501,1800025486,13
1502,1807816312,13
1502,1800353749,13
1502,1800350475,13
1502,1800245898,13
1502,1800022096,13
1503,1800070006,13
1503,1800018964,13
1503,1800223031,13
1503,1800026443,13
1503,1808406634,13
1504,1800106663,13
1504,1800019201,13
1504,1808411870,13
1504,1800223031,13
1504,1807657195,13
1505,1800245898,13
1505,1807579301,13
1505,1807426886,13
1505,1804383575,13
1505,1800102975,13
1506,1800223031,13
1506,1800340366,13
1506,1800245898,13
1506,1800057086,13
1506,1800025223,13
1507,1800019665,13
1507,1800059423,13
1507,1800025371,13
1507,1800020522,13
1507,1800228066,13
1508,1808405164,13
1508,1800124151,13
1508,1800340649,13
1508,1800103151,13
1508,1800195659,13
1509,1800103151,13
1509,1800022089,13
1509,1800249512,13
1509,1802834401,13
1509,1804329632,13
1510,1800107656,13
1510,1808473714,13
1510,1800018964,13
1510,1800022089,13
1510,1800020522,13
1511,1807455538,13
1511,1808393853,13
1511,1807485310,13
1511,1800350475,13
1511,1800228066,13
1512,1808411996,13
1512,1800155580,13
1512,1800024275,13
1512,1800099442,13
1512,1800245898,13
1513,1800353477,13
1513,1807455231,13
1513,1800080788,13
1513,1800024141,13
1513,1807645166,13
1514,1800353749,13
1514,1800253182,13
1514,1800022229,13
1514,1800025371,13
1514,1808406642,13
1515,1807761085,13
1515,1800233344,13
1515,1800353559,13
1515,1800061638,13
1515,1800024141,12.75
1516,1800072148,13
1516,1808406175,13
1516,1804861092,13
1516,1802814933,13
1516,1800341652,13
1517,1802834644,13
1517,1804861092,13
1517,1800071790,13
1517,1800106472,13
1517,1800198688,13
1518,1808473714,13
1518,1800245898,13
1518,1800125214,13
1518,1800020522,13
1518,1800021319,13
1519,1800021531,13
1519,1802814933,13
1519,1800244920,13
1519,1800233344,13
1519,1807426893,13
1520,1802821120,13
1520,1807565371,13
1520,1800244920,13
1520,1800469479,13
1520,1800353825,13
1521,1802814933,13
1521,1800027944,13
1521,1800244920,13
1521,1800104240,13
1521,1800228066,13
1522,1800103151,13
1522,1800035718,13
1522,1800025366,13
1522,1800244920,13
1522,1800322038,13
1523,1808411818,13
1523,1800238082,13
1523,1807566956,13
1523,1800366478,13
1523,1800245898,13
1524,1800124151,13
1524,1804019318,13
1524,1800019388,13
1524,1807809262,13
1524,1800245829,13
1525,1800057086,13
1525,1800026443,13
1525,1802761123,13
1525,1800021319,13
1525,1807426893,13
1526,1800161887,13
1526,1804383744,13
1526,1800070006,13
1526,1800128578,13
1526,1804383571,13
1527,1800108522,13
1527,1800035416,13
1527,1800025230,13
1527,1800103151,13
1527,1800182038,13
1528,1800223031,13
1528,1800064784,13
1528,1800256104,13
1528,1800113164,13
1528,1800245829,13
1529,1800018892,13
1529,1804318783,13
1529,1804408964,13
1529,0,13
1529,1800046058,13
1530,1800080795,13
1530,1800340965,13
1530,1807565371,13
1530,1800223031,13
1530,1807645166,13
1531,1800245898,13
1531,1807761085,13
1531,1800179562,13
1531,1800143783,13
1531,1800248377,13
1532,1800062915,13
1532,1808503574,13
1532,1800138351,13
1532,1800155580,13
1532,1800025551,13
1533,1808404010,13
1533,1808405250,13
1533,1800025551,13
1533,1800022106,13
1533,1800353749,13
1534,1800235947,13
1534,1802827864,13
1534,1800089579,13
1534,1800153918,13
1534,1800118781,13
1535,1800018857,13
1535,1804364753,13
1535,1807634842,13
1535,0,13
1535,1800021339,13
1536,1800071965,13
1536,1800125759,13
1536,1800071790,13
1536,1800205155,13
1536,1800116994,13
1537,1800071079,13
1537,1800020522,13
1537,1800074038,13
1537,1804383671,13
1537,1808419749,13
1538,1800361191,13
1538,1800137412,13
1538,1800022089,13
1538,1800322038,13
1538,1800071790,13
1539,1800024141,13
1539,1800025366,13
1539,1800116994,13
1539,1803248906,13
1539,1800340817,13
1540,1800019111,13
1540,1800024141,13
1540,1804398726,13
1540,1800421139,13
1540,1807657647,13
1541,1804359417,13
1541,1800235870,13
1541,1800118781,13
1541,1800153918,13
1541,1800042778,13
1542,1800057265,13
1542,1808411996,13
1542,1804318786,13
1542,1800233344,13
1542,1804707629,13
1543,1800018964,13
1543,1807761085,13
1543,1807751013,13
1543,1800026459,13
1543,1800245829,13
1544,1800057624,13
1544,1800019214,13
1544,1800025366,13
1544,1800120902,13
1544,1800057265,13
1545,1800205324,13
1545,1800048705,13
1545,1800233344,13
1545,1800025366,13
1545,1804383671,13
1546,1800024255,13
1546,1800161887,13
1546,1800223031,13
1546,1802761241,13
1546,1800266274,13
1547,1800109653,13
1547,1800018964,13
1547,1800111258,13
1547,1800074038,13
1547,1807530177,13
1548,1800024844,13
1548,1800024381,13
1548,1800071079,13
1548,1802814933,13
1548,1800350475,13
1549,1800061629,13
1549,1804861092,13
1549,1800229767,13
1549,1800071790,13
1549,1800244920,13
1550,1800057265,13
1550,1800223031,13
1550,1800103151,13
1550,1800113164,13
1550,1800120902,13
1551,1804361439,13
1551,1800057265,13
1551,1800233344,13
1551,1800245829,13
1551,1800024095,13
1552,1802761117,13
1552,1802814933,13
1552,1800104151,13
1552,1800198688,13
1552,1800279640,13
1553,1800114768,13
1553,1800194298,13
1553,1800362940,13
1553,1800074038,13
1553,1803248906,13
1554,1800183423,13
1554,1808416653,13
1554,1800112611,13
1554,1800022089,13
1554,1800019214,13
1555,1800103151,13
1555,1800021967,13
1555,1800353488,13
1555,1807566086,13
1555,1800156181,13
1556,1800026459,13
1556,1807426890,13
1556,0,13
1556,1800182038,13
1556,1800021319,13
1557,1800341693,13
1557,1800071536,13
1557,1800121659,13
1557,1800233344,13
1557,1807426893,13
1558,1800116994,13
1558,1800070046,13
1558,1800070006,13
1558,1800071536,13
1558,1800113164,13
1559,1800420407,13
1559,1807211778,13
1559,1807426893,13
1559,1807800000,13
1559,1800228066,13
1560,1800272377,13
1560,1800245313,13
1560,1804861092,13
1560,1800121659,13
1560,1802814933,13
1561,1800043163,13
